well_id,depth_to_m,lithology,colour,texture
SJBP028-OW-A,5.9,Clay with interbeds of sand,black,fine to medium
SJBP090-OWNEW,8.0,Alluvium,dull brown,medium
SJBP091-OWNEW,2.0,Topsoil,grey,coarse
SJBP091-OWNEW,8.0,Alluvium,dull brown,medium
SJBP091-OWNEW,13.5,alluvium,dull brown,fine to medium
SJBP092-OWNEW,2.0,Topsoil,grey,coarse
SJBP092-OWNEW,6.0,alluvium,dull brown,medium
SJBP092-OWNEW,12.0,Alluvium,dull brown,fine to medium
SJBP093-OWNEW,2.0,Topsoil,brown,coarse
SJBP093-OWNEW,4.0,Alluvium,dull brown,medium
SJBP093-OWNEW,8.9,Alluvium,dull brown,fine to medium
SJBP094-OWNEW,2.0,Topsoil,greyish black,coarse
SJBP094-OWNEW,4.5,Basalt weathered/fractured,black,fine to medium
SJBP095-OWNEW,2.0,Topsoil,greyish black,coarse
SJBP095-OWNEW,4.0,Alluvium,grey,medium
SJBP095-OWNEW,8.7,Basalt weathered/fractured,black,fine to medium
SJBP096-OWNEW,2.0,Topsoil,grey,coarse
SJBP029-OW-B,2.0,Topsoil,black,coarse
SJBP029-OW-B,4.0,Clay hard,black,medium to coarse
SJBP029-OW-B,6.0,Clay with interbeds of sand,black,medium
SJBP029-OW-B,7.8,Clay with interbeds of sand,black,medium
SJBP096-OWNEW,8.5,Basalt weathered/fractured,black,fine to medium
SJBP096-OWNEW,4.0,Alluvium,greyish black,medium
SJBP097-OWNEW,2.0,Topsoil,grey,coarse
SJBP097-OWNEW,6.0,Basalt weathered/fractured,black,fine
SJBP098-OWNEW,2.0,Topsoil,greyish black,coarse
SJBP098-OWNEW,7.3,Basalt weathered/fractured,black,fine to medium
SJBP099-OWNEW,2.0,Topsoil,grey,coarse
SJBP099-OWNEW,6.0,alluvium,greyish black,medium
SJBP099-OWNEW,9.0,Basalt weathered/fractured,black,fine to medium
SJBP100-OWNEW,2.0,Topsoil,greyish black,medium
SJBP100-OWNEW,6.2,Basalt fractured,black,fine to medium
SJBP016-OW-B,2.0,Topsoil,greyish black,coarse
SJBP016-OW-B,4.0,Clay hard,greyish black,medium to coarse
SJBP016-OW-B,10.0,Schist weathered/fractured,greyish black,medium to coarse
SJBP016-OW-B,15.0,Schist weathered/fractured,greyish black,medium to coarse
SJBP030-OW-C,2.0,Topsoil,black,coarse
SJBP030-OW-C,4.0,Clay hard,black,medium to coarse
SJBP030-OW-C,6.0,Clay hard,black,medium to coarse
SJBP030-OW-C,8.0,Clay with interbeds of sand,black,medium
SJBP030-OW-C,10.0,Clay with interbeds of sand,black,medium
SJBP030-OW-C,12.45,Clay with interbeds of sand,black,medium
SJBP031-OW,2.0,Topsoil,black,coarse
SJBP031-OW,4.0,Clay hard,black,medium to coarse
SJBP031-OW,6.0,Clay hard,black,medium
SJBP031-OW,8.0,Clay with interbeds of sand,black,medium
SJBP031-OW,10.95,Clay with interbeds of sand,black,fine to medium
SJBP032-OW,2.0,Topsoil,dull brown,coarse
SJBP032-OW,4.0,Clay,dull brown,medium
SJBP032-OW,5.8,Clay,brown,fine to medium
SJBP033-OW-A,2.0,Topsoil,black,coarse
SJBP033-OW-A,4.0,Clay hard,black,medium to coarse
SJBP033-OW-A,6.0,Clay hard,black,medium
SJBP033-OW-A,8.0,Clay with interbeds of sand,black,fine to medium
SJBP033-OW-A,9.05,Clay with interbeds of sand,black,fine to medium
SJBP034-OW-A,2.0,Topsoil,brown,medium
SJBP034-OW-A,4.0,Clay hard,brown,fine to medium
SJBP034-OW-A,6.25,Clay with thin gravel layer,brown,fine to medium
SJBP035-OW-A,2.0,Topsoil,brown,coarse
SJBP035-OW-A,4.0,Clay hard,brown,medium to coarse
SJBP035-OW-A,6.0,Clay with thin gravel layer,brown,fine to medium
SJBP035-OW-A,7.45,Clay with thin gravel layer,brown,fine to medium
SJBP036-OW-A,2.0,Topsoil,yellowish brown,coarse
SJBP036-OW-A,4.0,Clay hard,yellowish brown,medium to coarse
SJBP036-OW-A,6.0,Clay with thin gravel layer,yellowish brown,medium
SJBP036-OW-A,7.9,Sandstone weathered/fractured,yellowish brown,fine to medium
SJBP037-OW,2.0,Topsoil,yellowish brown,coarse
SJBP037-OW,4.0,Clay hard,yellowish brown,medium to coarse
SJBP037-OW,6.0,Clay with thin gravel layer,yellowish brown,medium
SJBP037-OW,7.0,Sandstone weathered/fractured,yellowish brown,fine to medium
SJBP054-OW-A,2.0,Topsoil,reddish brown,coarse
SJBP054-OW-A,4.0,Clay hard,reddish brown,medium to coarse
SJBP054-OW-A,6.0,Clay,reddish brown,fine to medium
SJBP054-OW-A,8.3,Clay,reddish brown,fine to medium
SJBP055-OW,2.0,Topsoil,reddish brown,coarse
SJBP055-OW,4.0,Clay hard,reddish brown,medium to coarse
SJBP055-OW,6.0,Clay,reddish brown,fine to medium
SJBP055-OW,8.0,Clay,reddish brown,fine to medium
SJBP055-OW,9.65,Clay,reddish brown,fine to medium
SJBP056-OW-A,2.0,Topsoil,reddish brown,coarse
SJBP056-OW-A,4.0,Clay hard,reddish brown,medium to coarse
SJBP056-OW-A,6.0,Clay hard,reddish brown,medium to coarse
SJBP056-OW-A,8.0,Clay,reddish brown,medium
SJBP056-OW-A,10.0,Clay with interbeds of sand,reddish brown,fine to medium
SJBP056-OW-A,12.0,Clay with interbeds of sand,reddish brown,fine to medium
SJBP057-OW,2.0,Topsoil,greyish black,coarse
SJBP057-OW,4.0,Clay hard,greyish black,medium to coarse
SJBP057-OW,6.45,Basalt weathered/fractured,black,fine to medium
SJBP058-OW-A,2.0,Topsoil,greyish black,coarse
SJBP058-OW-A,4.0,Clay hard,greyish black,medium to coarse
SJBP058-OW-A,6.0,Basalt weathered/fractured,black,fine to medium
SJBP058-OW-A,8.0,Basalt weathered/fractured,black,fine to medium
SJBP058-OW-A,10.0,Basalt weathered/fractured,black,fine to medium
SJBP058-OW-A,11.85,Basalt weathered/fractured,black,fine to medium
SJBP059-OW-A,2.0,Topsoil,greyish black,coarse
SJBP059-OW-A,4.0,Clay hard,greyish black,medium to coarse
SJBP059-OW-A,6.0,Basalt weathered/fractured,black,fine to medium
SJBP059-OW-A,7.65,Basalt weathered/fractured,black,fine to medium
SJBP060-OW,2.0,Topsoil,greyish black,coarse
SJBP060-OW,4.0,Clay hard,greyish black,medium to coarse
SJBP060-OW,6.0,Basalt weathered/fractured,black,fine to medium
SJBP060-OW,8.5,Basalt weathered,black,fine to medium
SJBP061-OW-B,2.0,Topsoil,reddish brown,coarse
SJBP061-OW-B,4.9,Clay hard,reddish brown,medium to coarse
SJBP062-OW,2.0,Topsoil,reddish brown,coarse
SJBP062-OW,4.0,Clay hard,reddish brown,medium to coarse
SJBP062-OW,6.0,Basalt weathered/fractured,black,fine to medium
SJBP062-OW,8.83,Basalt weathered/fractured,black,fine to medium
SJBP064-OW,2.0,Topsoil,reddish brown,coarse
SJBP064-OW,4.0,Clay hard,reddish brown,medium to coarse
SJBP064-OW,5.7,Clay hard,reddish brown,medium to coarse
SJBP065-OW,2.0,Topsoil,yellowish brown,coarse
SJBP065-OW,4.0,Clay hard,yellowish brown,medium to coarse
SJBP065-OW,6.0,Clay hard,yellowish brown,medium to coarse
SJBP065-OW,8.0,Clay with interbeds of sand,yellowish brown,fine to medium
SJBP065-OW,9.0,Clay with interbeds of sand,yellowish brown,fine to medium
SJBP066-OW,2.0,Topsoil,yellowish brown,coarse
SJBP066-OW,4.0,Clay hard,yellowish brown,medium to coarse
SJBP066-OW,6.0,Clay hard,yellowish brown,medium to coarse
SJBP066-OW,8.0,Clay hard,yellowish brown,medium to coarse
SJBP066-OW,10.0,Clay,yellowish brown,fine to medium
SJBP066-OW,12.0,Clay,yellowish brown,fine to medium
SJBP066-OW,14.0,Clay with interbeds of sand,yellowish brown,fine to medium
SJBP066-OW,15.7,Clay with interbeds of sand,yellowish brown,fine to medium
SJBP067-OW-A,2.0,Topsoil,yellowish brown,medium to coarse
SJBP067-OW-A,4.0,Clay hard,yellowish brown,medium to coarse
SJBP067-OW-A,6.0,Clay hard,yellowish brown,medium to coarse
SJBP067-OW-A,8.0,Clay with interbeds of sand,yellowish brown,fine to medium
SJBP067-OW-A,10.0,Clay with interbeds of sand,yellowish brown,fine to medium
SJBP067-OW-A,12.0,Clay with interbeds of sand,yellowish brown,fine to medium
SJBP067-OW-A,14.75,Clay with interbeds of sand,yellowish brown,fine to medium
SJBP068-OW-A,2.0,Topsoil,brown,coarse
SJBP068-OW-A,4.0,Clay hard,brown,medium to coarse
SJBP068-OW-A,6.9,Clay hard,brown,medium to coarse
SJBP069-OW,2.0,Topsoil,dull brown,coarse
SJBP069-OW,4.0,Clay hard,dull brown,medium to coarse
SJBP069-OW,6.0,Clay hard,dull brown,medium to coarse
SJBP069-OW,8.0,Clay hard,dull brown,medium to coarse
SJBP069-OW,10.0,Clay with interbeds of sand,dull brown,fine to medium
SJBP069-OW,12.0,Clay with interbeds of sand,dull brown,fine to medium
SJBP069-OW,14.0,Clay with thin gravel layer,brown,fine
SJBP069-OW,16.0,Clay with thin gravel layer,brown,fine
SJBP069-OW,17.1,Clay with thin gravel layer,brown,fine
SJBP070-OW-A,2.0,Topsoil,reddish brown,coarse
SJBP070-OW-A,4.0,Clay hard,reddish brown,medium to coarse
SJBP070-OW-A,6.0,Clay hard,reddish brown,medium to coarse
SJBP070-OW-A,8.0,Gneiss weathered/fractured,reddish brown,fine to medium
SJBP070-OW-A,10.03,Gneiss weathered/fractured,reddish brown,fine to medium
